t,u_1,u_2
+74.20000E-03,+2.92552510E+00,+2.91368450E+00
+74.21000E-03,+2.92584871E+00,+2.91314631E+00
+74.22000E-03,+2.92605273E+00,+2.91330862E+00
+74.23000E-03,+2.92641153E+00,+2.91336842E+00
+74.24000E-03,+2.92563766E+00,+2.91330008E+00
+74.25000E-03,+2.92622861E+00,+2.91308651E+00
+74.26000E-03,+2.92620047E+00,+2.91330008E+00
+74.27000E-03,+2.92651705E+00,+2.91294983E+00
+74.28000E-03,+2.92595424E+00,+2.91306942E+00
+74.29000E-03,+2.92631303E+00,+2.91324028E+00
+74.30000E-03,+2.92608791E+00,+2.91355636E+00
+74.31000E-03,+2.92623565E+00,+2.91412018E+00
+74.32000E-03,+2.92591906E+00,+2.91365033E+00
+74.33000E-03,+2.92562359E+00,+2.91330008E+00
+74.34000E-03,+2.92543364E+00,+2.91311214E+00
+74.35000E-03,+2.92566580E+00,+2.91394079E+00
+74.36000E-03,+2.92617937E+00,+2.91324028E+00
+74.37000E-03,+2.92652409E+00,+2.91330008E+00
+74.38000E-03,+2.92731907E+00,+2.91349656E+00
+74.39000E-03,+2.92589093E+00,+2.91319757E+00
+74.40000E-03,+2.92527886E+00,+2.91342822E+00
+74.41000E-03,+2.92570097E+00,+2.91375284E+00
+74.42000E-03,+2.92529997E+00,+2.91320611E+00
+74.43000E-03,+2.92560952E+00,+2.91324882E+00
+74.44000E-03,+2.92566580E+00,+2.91291565E+00
+74.45000E-03,+2.92450499E+00,+2.91287294E+00
+74.46000E-03,+2.92611605E+00,+2.91353073E+00
+74.47000E-03,+2.92624971E+00,+2.91341967E+00
+74.48000E-03,+2.92598942E+00,+2.91380410E+00
+74.49000E-03,+2.92537033E+00,+2.91297546E+00
+74.50000E-03,+2.92587685E+00,+2.91372722E+00
+74.51000E-03,+2.92617233E+00,+2.91326591E+00
+74.52000E-03,+2.92599645E+00,+2.91330008E+00
+74.53000E-03,+2.92613715E+00,+2.91352219E+00
+74.54000E-03,+2.92627786E+00,+2.91357344E+00
+74.55000E-03,+2.92587685E+00,+2.91334279E+00
+74.56000E-03,+2.92576430E+00,+2.91290712E+00
+74.57000E-03,+2.92662962E+00,+2.91316339E+00
+74.58000E-03,+2.92610902E+00,+2.91335988E+00
+74.59000E-03,+2.92587685E+00,+2.91363325E+00
+74.60000E-03,+2.92580650E+00,+2.91334279E+00
+74.61000E-03,+2.92604570E+00,+2.91340259E+00
+74.62000E-03,+2.92559545E+00,+2.91294129E+00
+74.63000E-03,+2.92521554E+00,+2.91306943E+00
+74.64000E-03,+2.92645374E+00,+2.91324882E+00
+74.65000E-03,+2.92615826E+00,+2.91334279E+00
+74.66000E-03,+2.92552510E+00,+2.91287294E+00
+74.67000E-03,+2.92560248E+00,+2.91333425E+00
+74.68000E-03,+2.92563063E+00,+2.91327445E+00
+74.69000E-03,+2.92617938E+00,+2.91309505E+00
+74.70000E-03,+2.92636932E+00,+2.91330008E+00
+74.71000E-03,+2.92557434E+00,+2.91351365E+00
+74.72000E-03,+2.92534218E+00,+2.91330862E+00
+74.73000E-03,+2.92486380E+00,+2.91308651E+00
+74.74000E-03,+2.92555324E+00,+2.91354782E+00
+74.75000E-03,+2.92482158E+00,+2.91265939E+00
+74.76000E-03,+2.92617233E+00,+2.91315485E+00
+74.77000E-03,+2.92622861E+00,+2.91330008E+00
+74.78000E-03,+2.92543364E+00,+2.91330008E+00
+74.79000E-03,+2.92568690E+00,+2.91308651E+00
+74.80000E-03,+2.92584167E+00,+2.91330008E+00
+74.81000E-03,+2.92586982E+00,+2.91349656E+00
+74.82000E-03,+2.92649596E+00,+2.91337696E+00
+74.83000E-03,+2.92648188E+00,+2.91302671E+00
+74.84000E-03,+2.92577836E+00,+2.91311214E+00
+74.85000E-03,+2.92584167E+00,+2.91347093E+00
+74.86000E-03,+2.92627785E+00,+2.91335134E+00
+74.87000E-03,+2.92551102E+00,+2.91349656E+00
+74.88000E-03,+2.92620048E+00,+2.91331716E+00
+74.89000E-03,+2.92622861E+00,+2.91286439E+00
+74.90000E-03,+2.92559545E+00,+2.91291566E+00
+74.91000E-03,+2.92492007E+00,+2.91265938E+00
+74.92000E-03,+2.92655926E+00,+2.91308651E+00
+74.93000E-03,+2.92598941E+00,+2.91297547E+00
+74.94000E-03,+2.92590499E+00,+2.91286440E+00
+74.95000E-03,+2.92626380E+00,+2.91308651E+00
+74.96000E-03,+2.92555322E+00,+2.91357345E+00
+74.97000E-03,+2.92576431E+00,+2.91277043E+00
+74.98000E-03,+2.92603165E+00,+2.91321467E+00
+74.99000E-03,+2.91648416E+00,+2.91344530E+00
+75.00000E-03,-3.07231399E+00,+2.90603875E+00
+75.01000E-03,-3.04207677E+00,+2.88684321E+00
+75.02000E-03,-3.01499132E+00,+2.85820806E+00
+75.03000E-03,-2.98930594E+00,+2.81399945E+00
+75.04000E-03,-2.96350088E+00,+2.76161549E+00
+75.05000E-03,-2.94128383E+00,+2.69768184E+00
+75.06000E-03,-2.91500039E+00,+2.62543591E+00
+75.07000E-03,-2.89559739E+00,+2.53475494E+00
+75.08000E-03,-2.87021445E+00,+2.43646253E+00
+75.09000E-03,-2.85257728E+00,+2.32690204E+00
+75.10000E-03,-2.82858030E+00,+2.20412638E+00
+75.11000E-03,-2.80998634E+00,+2.07567781E+00
+75.12000E-03,-2.78972501E+00,+1.92447195E+00
+75.13000E-03,-2.76874614E+00,+1.77510254E+00
+75.14000E-03,-2.75409185E+00,+1.61972747E+00
+75.15000E-03,-2.73276121E+00,+1.44425180E+00
+75.16000E-03,-2.71916223E+00,+1.27439673E+00
+75.17000E-03,-2.70186271E+00,+1.07905917E+00
+75.18000E-03,-2.68506976E+00,+899.83280E-03
+75.19000E-03,-2.67423561E+00,+688.69965E-03
+75.20000E-03,-2.66455518E+00,+492.67869E-03
+75.21000E-03,-2.64989385E+00,+276.53075E-03
+75.22000E-03,-2.63910896E+00,+66.77321E-03
+75.23000E-03,-2.63071601E+00,-161.76184E-03
+75.24000E-03,-2.62256930E+00,-380.04500E-03
+75.25000E-03,-2.61379641E+00,-610.57044E-03
+75.26000E-03,-2.60525572E+00,-864.04132E-03
+75.27000E-03,-2.60042258E+00,-1.08744153E+00
+75.28000E-03,-2.59575825E+00,-1.33908458E+00
+75.29000E-03,-2.59243765E+00,-1.57101039E+00
+75.30000E-03,-2.59128389E+00,-1.81752786E+00
+75.31000E-03,-2.59096028E+00,-2.05927771E+00
+75.32000E-03,-2.59079846E+00,-2.29783304E+00
+75.33000E-03,-2.58842058E+00,-2.53420138E+00
+75.34000E-03,-2.59077736E+00,-2.77766017E+00
+75.35000E-03,-2.59430903E+00,-3.01568585E+00
+75.36000E-03,-2.59799548E+00,-3.25494157E+00
+75.37000E-03,-2.60647289E+00,-3.49264286E+00
+75.38000E-03,-2.61472513E+00,-3.72352651E+00
+75.39000E-03,-2.62402565E+00,-3.95233453E+00
+75.40000E-03,-2.63043468E+00,-4.17740933E+00
+75.41000E-03,-2.63891210E+00,-4.40003256E+00
+75.42000E-03,-2.65216638E+00,-4.61359171E+00
+75.43000E-03,-2.66546987E+00,-4.82455403E+00
+75.44000E-03,-2.67405980E+00,-5.02786203E+00
+75.45000E-03,-2.68450002E+00,-5.22521583E+00
+75.46000E-03,-2.70054027E+00,-5.41975901E+00
+75.47000E-03,-2.71635531E+00,-5.60310262E+00
+75.48000E-03,-2.72772415E+00,-5.78361022E+00
+75.49000E-03,-2.74324378E+00,-5.95208960E+00
+75.50000E-03,-2.76153521E+00,-6.11271824E+00
+75.51000E-03,-2.77569000E+00,-6.26961363E+00
+75.52000E-03,-2.79683072E+00,-6.41938448E+00
+75.53000E-03,-2.81128798E+00,-6.55605070E+00
+75.54000E-03,-2.82841165E+00,-6.68449897E+00
+75.55000E-03,-2.85024877E+00,-6.80659978E+00
+75.56000E-03,-2.86446692E+00,-6.91802234E+00
+75.57000E-03,-2.88624079E+00,-7.01854462E+00
+75.58000E-03,-2.90306891E+00,-7.10491997E+00
+75.59000E-03,-2.92411114E+00,-7.19163683E+00
+75.60000E-03,-2.94406288E+00,-7.25902184E+00
+75.61000E-03,-2.96188303E+00,-7.32603086E+00
+75.62000E-03,-2.98394532E+00,-7.37210172E+00
+75.63000E-03,-3.00232122E+00,-7.42000902E+00
+75.64000E-03,-3.02773223E+00,-7.45685380E+00
+75.65000E-03,-3.04667097E+00,-7.48100396E+00
+75.66000E-03,-3.07116037E+00,-7.50352252E+00
+75.67000E-03,-3.08622272E+00,-7.51054455E+00
+75.68000E-03,-3.10990311E+00,-7.50580328E+00
+75.69000E-03,-3.12516233E+00,-7.48959767E+00
+75.70000E-03,-3.14340463E+00,-7.46584032E+00
+75.71000E-03,-3.16415130E+00,-7.43022575E+00
+75.72000E-03,-3.17985385E+00,-7.39737877E+00
+75.73000E-03,-3.20129705E+00,-7.35570755E+00
+75.74000E-03,-3.21653525E+00,-7.29537008E+00
+75.75000E-03,-3.23429908E+00,-7.21963911E+00
+75.76000E-03,-3.25299149E+00,-7.15408224E+00
+75.77000E-03,-3.26678048E+00,-7.06668150E+00
+75.78000E-03,-3.28424177E+00,-6.98448382E+00
+75.79000E-03,-3.30089404E+00,-6.88577240E+00
+75.80000E-03,-3.31242470E+00,-6.78242282E+00
+75.81000E-03,-3.33006193E+00,-6.66876178E+00
+75.82000E-03,-3.34692519E+00,-6.55095781E+00
+75.83000E-03,-3.35771010E+00,-6.42843838E+00
+75.84000E-03,-3.37161865E+00,-6.29272005E+00
+75.85000E-03,-3.38478145E+00,-6.15671154E+00
+75.86000E-03,-3.39375830E+00,-6.01562005E+00
+75.87000E-03,-3.40074426E+00,-5.86885616E+00
+75.88000E-03,-3.41329501E+00,-5.71627482E+00
+75.89000E-03,-3.42330606E+00,-5.56288190E+00
+75.90000E-03,-3.43181157E+00,-5.39803297E+00
+75.91000E-03,-3.43649697E+00,-5.23156964E+00
+75.92000E-03,-3.44198440E+00,-5.06496111E+00
+75.93000E-03,-3.44664872E+00,-4.89640467E+00
+75.94000E-03,-3.45039849E+00,-4.72701984E+00
+75.95000E-03,-3.45418340E+00,-4.55106567E+00
+75.96000E-03,-3.45746180E+00,-4.37218958E+00
+75.97000E-03,-3.45969192E+00,-4.19246810E+00
+75.98000E-03,-3.46269597E+00,-4.01500164E+00
+75.99000E-03,-3.46356125E+00,-3.83510927E+00
+76.00000E-03,-3.46223866E+00,-3.65561821E+00
+76.01000E-03,-3.45988889E+00,-3.48191942E+00
+76.02000E-03,-3.45789090E+00,-3.29925898E+00
+76.03000E-03,-3.45561852E+00,-3.11985353E+00
+76.04000E-03,-3.45153108E+00,-2.94493289E+00
+76.05000E-03,-3.44704264E+00,-2.77336949E+00
+76.06000E-03,-3.44320144E+00,-2.59814998E+00
+76.07000E-03,-3.43901550E+00,-2.43329231E+00
+76.08000E-03,-3.43735519E+00,-2.27239928E+00
+76.09000E-03,-3.43180444E+00,-2.11593918E+00
+76.10000E-03,-3.42350992E+00,-1.94711839E+00
+76.11000E-03,-3.41280940E+00,-1.80381406E+00
+76.12000E-03,-3.40332603E+00,-1.64527873E+00
+76.13000E-03,-3.39573508E+00,-1.49773753E+00
+76.14000E-03,-3.39023355E+00,-1.35764522E+00
+76.15000E-03,-3.37943454E+00,-1.21697268E+00
+76.16000E-03,-3.36552595E+00,-1.08980568E+00
+76.17000E-03,-3.35303155E+00,-953.19937E-03
+76.18000E-03,-3.34321039E+00,-844.73232E-03
+76.19000E-03,-3.32671283E+00,-714.91723E-03
+76.20000E-03,-3.31355014E+00,-616.59101E-03
+76.21000E-03,-3.30262449E+00,-511.02856E-03
+76.22000E-03,-3.28959533E+00,-418.33209E-03
+76.23000E-03,-3.27299931E+00,-327.12126E-03
+76.24000E-03,-3.26082146E+00,-250.58721E-03
+76.25000E-03,-3.24748972E+00,-171.68663E-03
+76.26000E-03,-3.22848773E+00,-99.42380E-03
+76.27000E-03,-3.21645066E+00,-41.41917E-03
+76.28000E-03,-3.20341437E+00,+15.88547E-03
+76.29000E-03,-3.18628374E+00,+65.22800E-03
+76.30000E-03,-3.17193202E+00,+100.82572E-03
+76.31000E-03,-3.16009179E+00,+128.81135E-03
+76.32000E-03,-3.14169477E+00,+160.69284E-03
+76.33000E-03,-3.12729382E+00,+179.76853E-03
+76.34000E-03,-3.11783151E+00,+189.65242E-03
+76.35000E-03,-3.10080635E+00,+195.90566E-03
+76.36000E-03,-3.08464663E+00,+193.10357E-03
+76.37000E-03,-3.07405861E+00,+183.82612E-03
+76.38000E-03,-3.05791991E+00,+170.54219E-03
+76.39000E-03,-3.04114809E+00,+139.56619E-03
+76.40000E-03,-3.02968079E+00,+117.26974E-03
+76.41000E-03,-3.01360537E+00,+77.10189E-03
+76.42000E-03,-2.99826167E+00,+38.94133E-03
+76.43000E-03,-2.98700539E+00,-13.28030E-03
+76.44000E-03,-2.97469379E+00,-67.38996E-03
+76.45000E-03,-2.95936417E+00,-131.36641E-03
+76.46000E-03,-2.94879034E+00,-194.94109E-03
+76.47000E-03,-2.94077732E+00,-265.76025E-03
+76.48000E-03,-2.93048477E+00,-343.61019E-03
+76.49000E-03,-2.91585866E+00,-423.50155E-03
+76.50000E-03,-2.90610796E+00,-517.24065E-03
+76.51000E-03,-2.89812302E+00,-605.23938E-03
+76.52000E-03,-2.89048280E+00,-699.49949E-03
+76.53000E-03,-2.88099234E+00,-808.20564E-03
+76.54000E-03,-2.87140341E+00,-911.46998E-03
+76.55000E-03,-2.86354513E+00,-1.02429378E+00
+76.56000E-03,-2.85891600E+00,-1.13651102E+00
+76.57000E-03,-2.85417430E+00,-1.25503247E+00
+76.58000E-03,-2.84979136E+00,-1.37234148E+00
+76.59000E-03,-2.84501450E+00,-1.49630455E+00
+76.60000E-03,-2.83980141E+00,-1.61357069E+00
+76.61000E-03,-2.83395524E+00,-1.74588853E+00
+76.62000E-03,-2.83099343E+00,-1.86576008E+00
+76.63000E-03,-2.82694110E+00,-1.99912060E+00
+76.64000E-03,-2.82497128E+00,-2.13025914E+00
+76.65000E-03,-2.82333912E+00,-2.25867384E+00
+76.66000E-03,-2.81719043E+00,-2.38899238E+00
+76.67000E-03,-2.81660653E+00,-2.51281110E+00
+76.68000E-03,-2.81733114E+00,-2.64943416E+00
+76.69000E-03,-2.81799243E+00,-2.77367939E+00
+76.70000E-03,-2.81982160E+00,-2.91483972E+00
+76.71000E-03,-2.82136935E+00,-3.03377960E+00
+76.72000E-03,-2.82509799E+00,-3.16868644E+00
+76.73000E-03,-2.82760249E+00,-3.29233329E+00
+76.74000E-03,-2.83199949E+00,-3.42444668E+00
+76.75000E-03,-2.83786686E+00,-3.55033180E+00
+76.76000E-03,-2.84318547E+00,-3.66508581E+00
+76.77000E-03,-2.84850407E+00,-3.79425216E+00
+76.78000E-03,-2.85250004E+00,-3.90182164E+00
+76.79000E-03,-2.85687587E+00,-4.02219714E+00
+76.80000E-03,-2.86076634E+00,-4.13196207E+00
+76.81000E-03,-2.86698549E+00,-4.24014736E+00
+76.82000E-03,-2.87516033E+00,-4.34503473E+00
+76.83000E-03,-2.88587497E+00,-4.44929840E+00
+76.84000E-03,-2.89368393E+00,-4.54691606E+00
+76.85000E-03,-2.90023370E+00,-4.63457246E+00
+76.86000E-03,-2.90771913E+00,-4.72658602E+00
+76.87000E-03,-2.91711820E+00,-4.80672544E+00
+76.88000E-03,-2.92915533E+00,-4.89069178E+00
+76.89000E-03,-2.93875130E+00,-4.96432093E+00
+76.90000E-03,-2.94589198E+00,-5.03138152E+00
+76.91000E-03,-2.95399654E+00,-5.10105592E+00
+76.92000E-03,-2.96710306E+00,-5.16183708E+00
+76.93000E-03,-2.97895035E+00,-5.21724509E+00
+76.94000E-03,-2.98834929E+00,-5.26803169E+00
+76.95000E-03,-2.99731915E+00,-5.31247932E+00
+76.96000E-03,-3.01051725E+00,-5.34998160E+00
+76.97000E-03,-3.02405288E+00,-5.39116592E+00
+76.98000E-03,-3.03511213E+00,-5.41734951E+00
+76.99000E-03,-3.04527093E+00,-5.44593316E+00
+77.00000E-03,-3.05754032E+00,-5.45877283E+00
+77.01000E-03,-3.07086490E+00,-5.47610608E+00
+77.02000E-03,-3.07960254E+00,-5.48812553E+00
+77.03000E-03,-3.08809402E+00,-5.49190996E+00
+77.04000E-03,-3.09967400E+00,-5.48996204E+00
+77.05000E-03,-3.11280160E+00,-5.48068455E+00
+77.06000E-03,-3.12232717E+00,-5.46373583E+00
+77.07000E-03,-3.12853925E+00,-5.45141730E+00
+77.08000E-03,-3.13747390E+00,-5.43062407E+00
+77.09000E-03,-3.14983480E+00,-5.40039150E+00
+77.10000E-03,-3.16095737E+00,-5.36830484E+00
+77.11000E-03,-3.16920958E+00,-5.33708981E+00
+77.12000E-03,-3.17535834E+00,-5.29021615E+00
+77.13000E-03,-3.18555937E+00,-5.24316249E+00
+77.14000E-03,-3.19533127E+00,-5.19518635E+00
+77.15000E-03,-3.20573623E+00,-5.14290514E+00
+77.16000E-03,-3.21228598E+00,-5.08942741E+00
+77.17000E-03,-3.21816033E+00,-5.02329019E+00
+77.18000E-03,-3.22470308E+00,-4.96537052E+00
+77.19000E-03,-3.23242071E+00,-4.89594366E+00
+77.20000E-03,-3.23978647E+00,-4.82878944E+00
+77.21000E-03,-3.24842570E+00,-4.75089666E+00
+77.22000E-03,-3.25443364E+00,-4.67576383E+00
+77.23000E-03,-3.25872516E+00,-4.59214747E+00
+77.24000E-03,-3.26189805E+00,-4.51399873E+00
+77.25000E-03,-3.26542968E+00,-4.42723886E+00
+77.26000E-03,-3.26998143E+00,-4.32907425E+00
+77.27000E-03,-3.27354124E+00,-4.24869657E+00
+77.28000E-03,-3.27767086E+00,-4.15506772E+00
+77.29000E-03,-3.28248297E+00,-4.06689005E+00
+77.30000E-03,-3.28572611E+00,-3.96943457E+00
+77.31000E-03,-3.28831506E+00,-3.87150155E+00
+77.32000E-03,-3.29034120E+00,-3.78138400E+00
+77.33000E-03,-3.29188893E+00,-3.68370677E+00
+77.34000E-03,-3.29167789E+00,-3.58343249E+00
+77.35000E-03,-3.29202260E+00,-3.49053068E+00
+77.36000E-03,-3.29199440E+00,-3.39117016E+00
+77.37000E-03,-3.29157933E+00,-3.29468824E+00
+77.38000E-03,-3.29156533E+00,-3.19907026E+00
+77.39000E-03,-3.28908186E+00,-3.10108548E+00
+77.40000E-03,-3.28618338E+00,-3.00257053E+00
+77.41000E-03,-3.28390391E+00,-2.91269244E+00
+77.42000E-03,-3.28003458E+00,-2.81961993E+00
+77.43000E-03,-3.27589792E+00,-2.72359143E+00
+77.44000E-03,-3.27141654E+00,-2.63109054E+00
+77.45000E-03,-3.26750491E+00,-2.54946552E+00
+77.46000E-03,-3.26392405E+00,-2.45930528E+00
+77.47000E-03,-3.26094820E+00,-2.37981551E+00
+77.48000E-03,-3.26046272E+00,-2.29908680E+00
+77.49000E-03,-3.25641045E+00,-2.22288609E+00
+77.50000E-03,-3.25135920E+00,-2.14184964E+00
+77.51000E-03,-3.24495716E+00,-2.06968082E+00
+77.52000E-03,-3.23797830E+00,-1.99763176E+00
+77.53000E-03,-3.22995817E+00,-1.92901633E+00
+77.54000E-03,-3.22292296E+00,-1.86698771E+00
+77.55000E-03,-3.21780139E+00,-1.79821936E+00
+77.56000E-03,-3.21263762E+00,-1.74041096E+00
+77.57000E-03,-3.20700945E+00,-1.68754840E+00
+77.58000E-03,-3.19905255E+00,-1.63495070E+00
+77.59000E-03,-3.18957623E+00,-1.58328457E+00
+77.60000E-03,-3.18086669E+00,-1.54625172E+00
+77.61000E-03,-3.17340947E+00,-1.50317969E+00
+77.62000E-03,-3.16840743E+00,-1.46327693E+00
+77.63000E-03,-3.16199132E+00,-1.42894326E+00
+77.64000E-03,-3.15288778E+00,-1.40249566E+00
+77.65000E-03,-3.14291188E+00,-1.37462897E+00
+77.66000E-03,-3.13423053E+00,-1.35144450E+00
+77.67000E-03,-3.12780038E+00,-1.33780157E+00
+77.68000E-03,-3.12198233E+00,-1.31736747E+00
+77.69000E-03,-3.11702253E+00,-1.30455351E+00
+77.70000E-03,-3.10643445E+00,-1.29941085E+00
+77.71000E-03,-3.09704258E+00,-1.29796722E+00
+77.72000E-03,-3.08818528E+00,-1.29877880E+00
+77.73000E-03,-3.08222658E+00,-1.30144417E+00
+77.74000E-03,-3.07652095E+00,-1.31082428E+00
+77.75000E-03,-3.06914812E+00,-1.33050664E+00
+77.76000E-03,-3.06124758E+00,-1.34665231E+00
+77.77000E-03,-3.05127867E+00,-1.36149119E+00
+77.78000E-03,-3.04456718E+00,-1.39033140E+00
+77.79000E-03,-3.03714509E+00,-1.41153452E+00
+77.80000E-03,-3.03084159E+00,-1.44792641E+00
+77.81000E-03,-3.02367974E+00,-1.47291427E+00
+77.82000E-03,-3.01608880E+00,-1.51418368E+00
+77.83000E-03,-3.00700644E+00,-1.55570150E+00
+77.84000E-03,-3.00014011E+00,-1.59352027E+00
+77.85000E-03,-2.99531397E+00,-1.63757505E+00
+77.86000E-03,-2.99071999E+00,-1.68848098E+00
+77.87000E-03,-2.98707577E+00,-1.73692661E+00
+77.88000E-03,-2.98236221E+00,-1.78922497E+00
+77.89000E-03,-2.97758529E+00,-1.84605118E+00
+77.90000E-03,-2.97315320E+00,-1.90128831E+00
+77.91000E-03,-2.96796819E+00,-1.95735422E+00
+77.92000E-03,-2.96383152E+00,-2.02338996E+00
+77.93000E-03,-2.95964565E+00,-2.09012560E+00
+77.94000E-03,-2.95641654E+00,-2.15252171E+00
+77.95000E-03,-2.95282149E+00,-2.21980374E+00
+77.96000E-03,-2.95085872E+00,-2.28247280E+00
+77.97000E-03,-2.94675719E+00,-2.34855115E+00
+77.98000E-03,-2.94469590E+00,-2.41498812E+00
+77.99000E-03,-2.94398535E+00,-2.48788257E+00
+78.00000E-03,-2.94304266E+00,-2.55446447E+00
+78.01000E-03,-2.94298642E+00,-2.62083282E+00
+78.02000E-03,-2.94174819E+00,-2.69955441E+00
+78.03000E-03,-2.94253621E+00,-2.77168851E+00
+78.04000E-03,-2.94222661E+00,-2.84163679E+00
+78.05000E-03,-2.94244472E+00,-2.91654769E+00
+78.06000E-03,-2.94338035E+00,-2.98695630E+00
+78.07000E-03,-2.94330294E+00,-3.05599908E+00
+78.08000E-03,-2.94530805E+00,-3.12542578E+00
+78.09000E-03,-2.94603263E+00,-3.19442547E+00
+78.10000E-03,-2.94687687E+00,-3.26555978E+00
+78.11000E-03,-2.94840351E+00,-3.32818728E+00
+78.12000E-03,-2.95028190E+00,-3.40097948E+00
+78.13000E-03,-2.95329303E+00,-3.47205484E+00
+78.14000E-03,-2.95544572E+00,-3.52783875E+00
+78.15000E-03,-2.95946986E+00,-3.58873076E+00
+78.16000E-03,-2.96359255E+00,-3.64682979E+00
+78.17000E-03,-2.96782776E+00,-3.70774788E+00
+78.18000E-03,-2.97370210E+00,-3.76207134E+00
+78.19000E-03,-2.97887291E+00,-3.81772662E+00
